Version,File Name,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NR,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Buggy
3,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,NO
3,lang/java/src/java/org/apache/avro/generic/GenericData.java,32.0,16.0,6.4,2.0,2.0,0.40000000000000013,5.0,32.0,17.0,6.4,NO
3,lang/java/src/test/java/org/apache/avro/generic/TestGenericData.java,40.0,15.0,10.0,36.0,13.0,9.0,4.0,31.0,17.0,7.75,NO
3,lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,203.0,203.0,203.0,203.0,203.0,203.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,336.0,336.0,336.0,324.0,324.0,324.0,1.0,23.0,23.0,23.0,NO
3,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,46.0,46.0,46.0,36.0,36.0,36.0,1.0,3.0,3.0,3.0,NO
3,lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,38.0,38.0,38.0,25.0,25.0,25.0,1.0,3.0,3.0,3.0,NO
3,lang/java/src/java/org/apache/avro/file/DataFileReader.java,73.0,66.0,36.5,20.0,18.0,10.0,2.0,30.0,23.0,15.0,NO
3,lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,lang/java/src/test/java/org/apache/avro/TestDataFile.java,65.0,55.0,10.833333333333334,38.0,37.0,6.333333333333334,6.0,43.0,23.0,7.166666666666668,NO
3,lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,NO
3,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,105.0,49.0,10.5,25.0,30.0,2.5,10.0,84.0,23.0,8.4,NO
3,lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,156.0,113.0,17.33333333333333,110.0,110.0,12.222222222222221,9.0,64.0,17.0,7.111111111111111,NO
3,lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java,2.0,2.0,2.0,0.0,0.0,0.0,1.0,23.0,23.0,23.0,NO
